,Tweets,id,date,likes,retweets,place
10,د. التطعيم أفضل وسيلة لمواجهة فيروس والقضاء عليه.,1385012567538503680,2021-04-21 23:28:23,0,1,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
11,كن جزءا من حملة تعافي الوطن وبادر بتلقي لقاح,1385009059556847617,2021-04-21 23:14:26,1,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
12,د. قيادتنا الرشيدة قدمت لنا خطاباً مسؤولاً منذ بداية أزمة,1385006725670055937,2021-04-21 23:05:10,2,1,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
13,د. الجهود الإماراتية لمواجهة لا توجد بمكان آخر في العالم.,1385000944396472320,2021-04-21 22:42:11,2,4,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
14,التعافي الشامل من وباء لن يتم إلا بالتطعيم.,1384998241696157696,2021-04-21 22:31:27,5,4,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
15,التعافي الشامل من وباء لن يتم إلا بالتطعيم.,1384997729806569472,2021-04-21 22:29:25,0,2,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
16,كن جزءا من حملة تعافي الوطن وبادر بتلقي لقاح,1384997668804509697,2021-04-21 22:29:10,0,2,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
17,لا تتردد وبادر فورًا بأخذ تطعيم من أجل أهلك ومجتمعك.,1384989518961385472,2021-04-21 21:56:47,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='01bb72922e8454b4', url='https://api.twitter.com/1.1/geo/id/01bb72922e8454b4.json', place_type='admin', name='Fujairah', full_name='Fujairah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[55.9170692, 25.0871026], [56.3739998, 25.0871026], [56.3739998, 25.6625265], [55.9170692, 25.6625265]]]), attributes={})"
18,لا تتردد وبادر فورًا بأخذ تطعيم من أجل أهلك ومجتمعك.,1384982775401484289,2021-04-21 21:30:00,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='01bb72922e8454b4', url='https://api.twitter.com/1.1/geo/id/01bb72922e8454b4.json', place_type='admin', name='Fujairah', full_name='Fujairah, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[55.9170692, 25.0871026], [56.3739998, 25.0871026], [56.3739998, 25.6625265], [55.9170692, 25.6625265]]]), attributes={})"
19,اعراض كورونا ماتمزح,1384978897624780804,2021-04-21 21:14:35,2,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
20,«النقل المتكامل» يحقق في استغلال سائقين إجراءات «كورونا» لزيادة الرحلات  ,1384970481749696513,2021-04-21 20:41:09,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
21,«النقل المتكامل» يحقّق في استغلال سائقين لـ «كورونا» لزيادة الرحلات  ,1384970470785683466,2021-04-21 20:41:06,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
22,كن جزءا من حملة تعافي الوطن وبادر بتلقي لقاح,1384953876907020296,2021-04-21 19:35:10,4,6,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
23,هههههه شيبه ياخي ف العادة أسير مطعم صمد العراقي (شارع الجميرا) (بوفيه رمضان) مضبوط بس زحمه و من بدأ كورونا ما سرت و ادور بوفيه ثانيه (تغيير),1384944625832669184,2021-04-21 18:58:24,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
24,الكلام يمكن أن يكون مصدر شفاء أو مبعث وباء.. بحسب نوعه ونوعيته..,1384942597605560327,2021-04-21 18:50:20,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
25,لا تتردد وبادر فورًا بأخذ تطعيم من أجل أهلك ومجتمعك.,1384940820910989319,2021-04-21 18:43:17,1,7,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
26,بمثل ما وضعت الدولة جدولاً ملزماً لأخذ اللقاحات لحديثي الولادة، تفاديا لأمراض كالحصبة والتهاب الكبد الوبائي..إلخ، فمن حقها اليوم أن تؤكد أهمية أخذ لقاح كوفيد-19. علينا مراجعة فهمنا لمفهوم الحرية الشخصية، فهي بلا قيمة عندما يتعلق الأمر بصحة وسلامة المجتمع.,1384938543504674820,2021-04-21 18:34:14,5,10,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
27,لا تتردد وبادر فورًا بأخذ تطعيم من أجل أهلك ومجتمعك.,1384933341053472769,2021-04-21 18:13:33,0,1,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='00f24ae701a1207b', url='https://api.twitter.com/1.1/geo/id/00f24ae701a1207b.json', place_type='admin', name='Abu Dhabi', full_name='Abu Dhabi, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[51.2938738, 22.6261387], [56.0175464, 22.6261387], [56.0175464, 25.1639588], [51.2938738, 25.1639588]]]), attributes={})"
28,أمريكا تضيف 100 دولة لقائمة تنصح بعدم السفر إليها بسبب كورونا  ,1384931467239862275,2021-04-21 18:06:07,0,0,"Place(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, id='001907e868d06e24', url='https://api.twitter.com/1.1/geo/id/001907e868d06e24.json', place_type='admin', name='Dubai', full_name='Dubai, United Arab Emirates', country_code='AE', country='United Arab Emirates', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f0b0ef277f0>, type='Polygon', coordinates=[[[54.8939725, 24.6182526], [56.2083722, 24.6182526], [56.2083722, 25.3686719], [54.8939725, 25.3686719]]]), attributes={})"
